Type,Breed,Color,Sex,Size,Days in Shelter,Intake Type,Outcome Type,Intake Condition,Age,Encoded Color,Encoded Breed,Encoded Intake Condition,Encoded Size,Encoded Sex
CAT,SIAMESE,SEAL PT,Neutered,KITTN,38,STRAY,ADOPTION,TREATABLE/REHAB,7,5,3,2,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,32,TRANSFER,ADOPTION,HEALTHY,11,5,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,37,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,3
CAT,DOMESTIC SH,BLK TABBY,Neutered,KITTN,69,STRAY,ADOPTION,UNKNOWN,0,6,2,3,0,2
CAT,DOMESTIC MH,BLK TABBY,Spayed,KITTN,39,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,7,6,1,2,0,3
CAT,DOMESTIC LH,BLACK,Spayed,SMALL,39,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,8,0,0,2,3,3
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,14,STRAY,ADOPTION,HEALTHY,7,0,2,0,3,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,20,STRAY,ADOPTION,HEALTHY,7,6,2,0,0,3
CAT,DOMESTIC MH,CALICO,Spayed,KITTN,16,STRAY,ADOPTION,UNKNOWN,9,2,1,3,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,57,STRAY,ADOPTION,TREATABLE/REHAB,6,6,2,2,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,2,TRANSFER,ADOPTION,HEALTHY,9,6,2,0,0,2
CAT,DOMESTIC MH,ORG TABBY,Neutered,KITTN,17,STRAY,ADOPTION,HEALTHY,3,6,1,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,4,OWNER SURRENDER,ADOPTION,HEALTHY,4,6,2,0,0,2
CAT,DOMESTIC SH,BLUE CREAM,Spayed,KITTN,142,STRAY,ADOPTION,HEALTHY,1,5,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,25,STRAY,ADOPTION,TREATABLE/REHAB,5,5,2,2,0,3
CAT,DOMESTIC LH,GRAY/WHITE,Spayed,SMALL,60,OWNER SURRENDER,ADOPTION,HEALTHY,19,5,0,0,3,3
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,29,OWNER SURRENDER,ADOPTION,HEALTHY,13,2,2,0,3,3
CAT,DOMESTIC MH,ORG TABBY/WHITE,Neutered,SMALL,30,STRAY,ADOPTION,UNKNOWN,3,6,1,3,3,2
CAT,DOMESTIC LH,BRN TABBY/WHITE,Neutered,KITTN,9,STRAY,ADOPTION,HEALTHY,4,6,0,0,0,2
CAT,DOMESTIC LH,GRAY TABBY/WHITE,Neutered,SMALL,37,STRAY,ADOPTION,HEALTHY,10,6,0,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,12,STRAY,ADOPTION,TREATABLE/MANAGEABLE,8,5,2,1,0,2
CAT,HIMALAYAN/MIX,LYNX PT,Neutered,SMALL,4,OWNER SURRENDER,ADOPTION,HEALTHY,11,5,3,0,3,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,10,STRAY,ADOPTION,HEALTHY,10,0,2,0,3,3
CAT,DOMESTIC SH,BUFF,Neutered,SMALL,10,OWNER SURRENDER,ADOPTION,HEALTHY,3,5,2,0,3,2
CAT,HIMALAYAN/MIX,SEAL PT,Spayed,SMALL,10,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,19,5,3,1,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,69,STRAY,ADOPTION,TREATABLE/REHAB,6,6,2,2,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,60,CONFISCATE,ADOPTION,UNKNOWN,4,5,2,3,3,3
CAT,SIAMESE,LYNX PT,Neutered,KITTN,31,STRAY,ADOPTION,TREATABLE/REHAB,9,5,3,2,0,2
CAT,DOMESTIC SH,BLK TABBY,Spayed,KITTN,2,OWNER SURRENDER,ADOPTION,HEALTHY,7,6,2,0,0,3
CAT,DOMESTIC LH/MAINE COON,ORG TABBY,Neutered,SMALL,35,ADOPTION RETURN,ADOPTION,TREATABLE/REHAB,12,6,3,2,3,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,23,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,27,STRAY,ADOPTION,HEALTHY,9,5,2,0,0,3
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,21,ADOPTION RETURN,ADOPTION,HEALTHY,5,2,2,0,3,3
CAT,DOMESTIC SH,BUFF,Neutered,SMALL,10,STRAY,ADOPTION,HEALTHY,6,5,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,14,STRAY,ADOPTION,UNKNOWN,3,6,2,3,0,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,7,STRAY,ADOPTION,HEALTHY,7,6,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,37,CONFISCATE,ADOPTION,HEALTHY,9,0,2,0,0,3
CAT,DOMESTIC MH,BRN TABBY,Neutered,KITTN,55,STRAY,ADOPTION,TREATABLE/REHAB,9,6,1,2,0,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,39,STRAY,ADOPTION,TREATABLE/REHAB,9,0,2,2,0,3
CAT,DOMESTIC SH,GRAY/BLACK,Neutered,SMALL,54,STRAY,ADOPTION,UNKNOWN,3,5,2,3,3,2
CAT,SIAMESE/MIX,LYNX PT,Neutered,KITTN,64,STRAY,ADOPTION,HEALTHY,4,5,3,0,0,2
CAT,DOMESTIC LH,BLACK/WHITE,Neutered,SMALL,24,STRAY,ADOPTION,HEALTHY,13,5,0,0,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,23,STRAY,ADOPTION,HEALTHY,3,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,43,STRAY,ADOPTION,UNKNOWN,5,6,2,3,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,31,OWNER SURRENDER,ADOPTION,HEALTHY,11,6,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,41,STRAY,ADOPTION,TREATABLE/REHAB,5,6,2,2,0,2
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,14,OWNER SURRENDER,ADOPTION,HEALTHY,6,6,2,0,3,2
CAT,DOMESTIC SH,BUFF,Neutered,KITTN,11,STRAY,ADOPTION,HEALTHY,1,5,2,0,0,2
CAT,DOMESTIC SH,ORANGE/WHITE,Neutered,KITTN,17,STRAY,ADOPTION,HEALTHY,4,5,2,0,0,2
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,7,OWNER SURRENDER,ADOPTION,HEALTHY,6,3,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,14,STRAY,ADOPTION,HEALTHY,9,5,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,19,STRAY,ADOPTION,HEALTHY,4,6,2,0,0,2
CAT,DOMESTIC MH,BLACK,Spayed,KITTN,24,STRAY,ADOPTION,HEALTHY,5,0,1,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,31,STRAY,ADOPTION,HEALTHY,7,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,SMALL,12,STRAY,ADOPTION,HEALTHY,7,6,2,0,3,2
CAT,SIAMESE,LYNX PT,Neutered,KITTN,14,STRAY,ADOPTION,HEALTHY,8,5,3,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,41,STRAY,ADOPTION,UNKNOWN,5,6,2,3,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,32,STRAY,ADOPTION,HEALTHY,3,5,2,0,0,3
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,KITTN,35,STRAY,ADOPTION,TREATABLE/REHAB,7,5,2,2,0,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,34,OWNER SURRENDER,ADOPTION,HEALTHY,1,0,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,60,STRAY,ADOPTION,UNKNOWN,6,6,2,3,0,3
CAT,DOMESTIC LH,BLACK,Spayed,SMALL,33,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,17,0,0,2,3,3
CAT,DOMESTIC MH,BRN TABBY/WHITE,Spayed,SMALL,5,STRAY,ADOPTION,HEALTHY,4,6,1,0,3,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,47,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,KITTN,90,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,3
CAT,DOMESTIC SH,ORANGE,Spayed,KITTN,10,OWNER SURRENDER,ADOPTION,HEALTHY,4,4,2,0,0,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,7,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,7,6,2,2,3,2
CAT,DOMESTIC MH,GRAY TABBY,Spayed,KITTN,30,STRAY,ADOPTION,TREATABLE/REHAB,7,6,1,2,0,3
CAT,DOMESTIC SH,WHITE/ORG TABBY,Neutered,SMALL,11,STRAY,ADOPTION,HEALTHY,5,6,2,0,3,2
CAT,DOMESTIC SH,WHITE/GRAY,Spayed,KITTN,25,STRAY,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,7,OWNER SURRENDER,ADOPTION,HEALTHY,7,6,2,0,0,3
CAT,DOMESTIC SH,GRAY,Spayed,SMALL,73,CONFISCATE,ADOPTION,HEALTHY,16,3,2,0,3,3
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,21,OWNER SURRENDER,ADOPTION,HEALTHY,6,5,2,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,81,STRAY,ADOPTION,TREATABLE/REHAB,8,5,2,2,0,3
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,18,STRAY,ADOPTION,HEALTHY,5,0,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,62,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,3,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,SMALL,7,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,3,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,6,STRAY,ADOPTION,HEALTHY,7,0,2,0,0,2
CAT,DOMESTIC SH,SLVR TABBY/WHITE,Neutered,KITTN,6,STRAY,ADOPTION,HEALTHY,7,6,2,0,0,2
CAT,DOMESTIC SH,ORG TABBY,Neutered,KITTN,16,STRAY,ADOPTION,TREATABLE/MANAGEABLE,9,6,2,1,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,34,STRAY,ADOPTION,UNKNOWN,6,5,2,3,3,3
CAT,DOMESTIC SH,BLK TABBY,Spayed,KITTN,68,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,3
CAT,DOMESTIC LH,BLACK,Neutered,KITTN,24,STRAY,ADOPTION,TREATABLE/REHAB,8,0,0,2,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,16,STRAY,ADOPTION,HEALTHY,6,5,2,0,3,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,10,STRAY,ADOPTION,HEALTHY,8,6,2,0,0,2
CAT,DOMESTIC SH,WHITE/BLACK,Neutered,SMALL,4,OWNER SURRENDER,ADOPTION,HEALTHY,7,5,2,0,3,2
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,13,OWNER SURRENDER,ADOPTION,HEALTHY,16,2,2,0,3,3
CAT,DOMESTIC MH,TORTIE,Spayed,SMALL,43,OWNER SURRENDER,ADOPTION,HEALTHY,13,5,1,0,3,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,SMALL,15,STRAY,ADOPTION,HEALTHY,10,6,2,0,3,2
CAT,DOMESTIC SH,BLUE CREAM/WHITE,Spayed,KITTN,34,STRAY,ADOPTION,TREATABLE/REHAB,8,5,2,2,0,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,42,OWNER SURRENDER,ADOPTION,HEALTHY,1,0,2,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,17,OWNER SURRENDER,ADOPTION,HEALTHY,10,5,2,0,3,2
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,15,STRAY,ADOPTION,HEALTHY,8,2,2,0,3,3
CAT,DOMESTIC SH,GRAY,Spayed,KITTN,32,OWNER SURRENDER,ADOPTION,HEALTHY,1,3,2,0,0,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,35,STRAY,ADOPTION,HEALTHY,9,0,2,0,0,2
CAT,DOMESTIC LH,BLACK/WHITE,Spayed,SMALL,41,STRAY,ADOPTION,HEALTHY,4,5,0,0,3,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,32,STRAY,ADOPTION,HEALTHY,10,5,2,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,4,STRAY,ADOPTION,HEALTHY,6,5,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,30,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,18,STRAY,ADOPTION,UNKNOWN,2,6,2,3,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,3,OWNER SURRENDER,ADOPTION,HEALTHY,6,5,2,0,3,2
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,25,STRAY,ADOPTION,HEALTHY,6,5,2,0,3,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,20,OWNER SURRENDER,ADOPTION,HEALTHY,10,0,2,0,3,3
CAT,DOMESTIC LH,BLACK/WHITE,Spayed,KITTN,42,STRAY,ADOPTION,HEALTHY,5,5,0,0,0,3
CAT,DOMESTIC MH,CALICO,Spayed,KITTN,17,STRAY,ADOPTION,HEALTHY,5,2,1,0,0,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,SMALL,28,STRAY,ADOPTION,HEALTHY,12,6,2,0,3,3
CAT,DOMESTIC SH,GRAY TABBY,Spayed,SMALL,34,STRAY,ADOPTION,UNKNOWN,5,6,2,3,3,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,8,OWNER SURRENDER,ADOPTION,HEALTHY,6,5,2,0,3,3
CAT,DOMESTIC SH,TORTIE,Spayed,SMALL,147,STRAY,ADOPTION,HEALTHY,5,5,2,0,3,3
CAT,DOMESTIC SH,BUFF/WHITE,Neutered,KITTN,13,STRAY,ADOPTION,HEALTHY,9,5,2,0,0,2
CAT,DOMESTIC SH,CHOCOLATE/WHITE,Spayed,KITTN,30,STRAY,ADOPTION,HEALTHY,2,5,2,0,0,3
CAT,DOMESTIC SH,GRAY/WHITE,Spayed,SMALL,10,OWNER SURRENDER,ADOPTION,HEALTHY,11,5,2,0,3,3
CAT,DOMESTIC MH,BRN TABBY/WHITE,Neutered,KITTN,5,OWNER SURRENDER,ADOPTION,HEALTHY,9,6,1,0,0,2
CAT,DOMESTIC SH,BLUE CREAM,Spayed,SMALL,4,ADOPTION RETURN,ADOPTION,UNKNOWN,1,5,2,3,3,3
CAT,DOMESTIC SH,WHITE/GRAY,Spayed,KITTN,7,OWNER SURRENDER,ADOPTION,HEALTHY,6,5,2,0,0,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,63,STRAY,ADOPTION,TREATABLE/REHAB,7,0,2,2,0,2
CAT,DOMESTIC SH,ORANGE,Neutered,KITTN,31,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,7,4,2,2,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,15,OWNER SURRENDER,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC LH,GRAY,Neutered,KITTN,8,OWNER SURRENDER,ADOPTION,HEALTHY,8,3,0,0,0,2
CAT,DOMESTIC LH,BLACK/WHITE,Neutered,SMALL,80,STRAY,ADOPTION,TREATABLE/REHAB,17,5,0,2,3,2
CAT,DOMESTIC MH,BLACK,Spayed,KITTN,16,OWNER SURRENDER,ADOPTION,HEALTHY,1,0,1,0,0,3
CAT,DOMESTIC MH,BLACK/WHITE,Spayed,SMALL,25,OWNER SURRENDER,ADOPTION,HEALTHY,14,5,1,0,3,3
CAT,DOMESTIC SH,ORG TABBY,Neutered,SMALL,30,STRAY,ADOPTION,HEALTHY,8,6,2,0,3,2
CAT,DOMESTIC SH,BLACK,Neutered,SMALL,6,OWNER SURRENDER,ADOPTION,HEALTHY,6,0,2,0,3,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,42,STRAY,ADOPTION,TREATABLE/REHAB,4,6,2,2,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,23,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,5,6,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,59,CONFISCATE,ADOPTION,TREATABLE/REHAB,8,6,2,2,3,3
CAT,DOMESTIC LH,GRAY,Neutered,KITTN,15,OWNER SURRENDER,ADOPTION,HEALTHY,8,3,0,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,22,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,2,0,0,3
CAT,DOMESTIC SH,BLK TABBY,Spayed,KITTN,41,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,3
CAT,DOMESTIC MH,CHOCOLATE,Spayed,KITTN,16,STRAY,ADOPTION,UNKNOWN,1,5,1,3,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,41,STRAY,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,2
CAT,DOMESTIC MH,GRAY TABBY,Neutered,KITTN,5,OWNER SURRENDER,ADOPTION,UNKNOWN,5,6,1,3,0,2
CAT,DOMESTIC MH,BRN TABBY,Neutered,SMALL,23,TRANSFER,ADOPTION,HEALTHY,11,6,1,0,3,2
CAT,DOMESTIC SH,GRAY TABBY/TORTIE,Spayed,SMALL,36,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,5,6,2,1,3,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,39,STRAY,ADOPTION,UNKNOWN,2,6,2,3,0,2
CAT,DOMESTIC MH,TORTIE/WHITE,Spayed,SMALL,24,STRAY,ADOPTION,TREATABLE/MANAGEABLE,14,5,1,1,3,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,SMALL,29,STRAY,ADOPTION,HEALTHY,7,6,2,0,3,3
CAT,SIAMESE,LYNX PT,Neutered,KITTN,1,ADOPTION RETURN,ADOPTION,HEALTHY,5,5,3,0,0,2
CAT,DOMESTIC SH,GRAY,Spayed,SMALL,11,OWNER SURRENDER,ADOPTION,HEALTHY,8,3,2,0,3,3
CAT,DOMESTIC LH,BLACK/WHITE,Neutered,KITTN,26,STRAY,ADOPTION,HEALTHY,8,5,0,0,0,2
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,46,STRAY,ADOPTION,HEALTHY,13,5,2,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,22,OWNER SURRENDER,ADOPTION,HEALTHY,5,5,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,7,OWNER SURRENDER,ADOPTION,HEALTHY,3,6,2,0,0,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,6,OWNER SURRENDER,ADOPTION,HEALTHY,8,0,2,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,SMALL,3,OWNER SURRENDER,ADOPTION,HEALTHY,19,5,2,0,3,2
CAT,DOMESTIC SH,GRAY/WHITE,Neutered,SMALL,49,OWNER SURRENDER,ADOPTION,HEALTHY,14,5,2,0,3,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,53,STRAY,ADOPTION,HEALTHY,5,0,2,0,3,3
CAT,DOMESTIC SH,CALICO,Spayed,SMALL,21,OWNER SURRENDER,ADOPTION,HEALTHY,16,2,2,0,3,3
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,16,OWNER SURRENDER,ADOPTION,HEALTHY,7,0,2,0,0,2
CAT,DOMESTIC SH,BLACK,Neutered,KITTN,2,STRAY,ADOPTION,HEALTHY,9,0,2,0,0,2
CAT,MANX/MIX,BLACK/WHITE,Neutered,SMALL,21,STRAY,ADOPTION,TREATABLE/REHAB,10,5,3,2,3,2
CAT,DOMESTIC SH,BLACK,Spayed,KITTN,20,STRAY,ADOPTION,HEALTHY,6,0,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,KITTN,17,STRAY,ADOPTION,HEALTHY,4,6,2,0,0,3
CAT,DOMESTIC SH,BUFF/WHITE,Spayed,SMALL,158,STRAY,ADOPTION,TREATABLE/REHAB,8,5,2,2,3,3
CAT,DOMESTIC LH,BLACK/WHITE,Neutered,KITTN,3,OWNER SURRENDER,ADOPTION,HEALTHY,6,5,0,0,0,2
CAT,SIAMESE,LYNX PT,Female,KITTN,18,STRAY,ADOPTION,TREATABLE/REHAB,8,5,3,2,0,0
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,29,TRANSFER,ADOPTION,HEALTHY,10,0,2,0,3,3
CAT,DOMESTIC MH,BLACK/WHITE,Neutered,KITTN,28,STRAY,ADOPTION,TREATABLE/REHAB,5,5,1,2,0,2
CAT,DOMESTIC SH,TORTIE,Spayed,KITTN,14,STRAY,ADOPTION,UNKNOWN,6,5,2,3,0,3
CAT,DOMESTIC SH,FLAME PT,Neutered,KITTN,8,STRAY,ADOPTION,HEALTHY,5,5,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,12,OWNER SURRENDER,ADOPTION,HEALTHY,2,6,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,20,STRAY,ADOPTION,HEALTHY,0,6,2,0,0,2
CAT,DOMESTIC SH,ORG TABBY,Spayed,KITTN,18,ADOPTION RETURN,ADOPTION,HEALTHY,7,6,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,SMALL,42,STRAY,ADOPTION,TREATABLE/REHAB,18,6,2,2,3,3
CAT,DOMESTIC SH,TORTIE PT,Spayed,KITTN,29,STRAY,ADOPTION,TREATABLE/REHAB,9,5,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,45,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,3,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,52,STRAY,ADOPTION,TREATABLE/REHAB,8,6,2,2,0,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,KITTN,65,STRAY,ADOPTION,TREATABLE/REHAB,5,6,2,2,0,2
CAT,DOMESTIC SH,GRAY/WHITE,Spayed,SMALL,102,STRAY,ADOPTION,HEALTHY,6,5,2,0,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,28,STRAY,ADOPTION,HEALTHY,2,5,2,0,0,3
CAT,DOMESTIC MH,WHITE/BUFF,Spayed,KITTN,7,TRANSFER,ADOPTION,HEALTHY,9,5,1,0,0,3
CAT,DOMESTIC SH,BRN TABBY/TORTIE,Spayed,KITTN,31,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,3
CAT,DOMESTIC SH,BRN TABBY,Neutered,KITTN,32,STRAY,ADOPTION,TREATABLE/REHAB,9,6,2,2,0,2
CAT,DOMESTIC SH,BLUE CREAM/TORTIE,Spayed,SMALL,16,STRAY,ADOPTION,HEALTHY,5,5,2,0,3,3
CAT,DOMESTIC SH,GRAY TABBY,Neutered,MED,14,OWNER SURRENDER,ADOPTION,TREATABLE/MANAGEABLE,13,6,2,1,2,2
CAT,DOMESTIC MH,BLACK/WHITE,Neutered,KITTN,48,TRANSFER,ADOPTION,HEALTHY,9,5,1,0,0,2
CAT,SIAMESE,SEAL PT,Neutered,KITTN,8,STRAY,ADOPTION,HEALTHY,9,5,3,0,0,2
CAT,DOMESTIC SH,SEAL PT,Spayed,KITTN,7,STRAY,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC SH,BRN TABBY,Spayed,SMALL,32,STRAY,ADOPTION,HEALTHY,1,6,2,0,3,3
CAT,DOMESTIC SH,GRAY,Spayed,KITTN,29,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,8,3,2,2,0,3
CAT,DOMESTIC MH,BRN TABBY,Spayed,KITTN,20,OWNER SURRENDER,ADOPTION,HEALTHY,5,6,1,0,0,3
CAT,DOMESTIC SH,TORTIE/BRN TABBY,Spayed,KITTN,21,STRAY,ADOPTION,HEALTHY,1,6,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,18,STRAY,ADOPTION,HEALTHY,3,5,2,0,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,KITTN,22,STRAY,ADOPTION,HEALTHY,0,5,2,0,0,3
CAT,DOMESTIC SH,GRAY TABBY/WHITE,Spayed,KITTN,47,STRAY,ADOPTION,TREATABLE/REHAB,3,6,2,2,0,3
CAT,DOMESTIC SH,BLACK/WHITE,Spayed,SMALL,747,STRAY,ADOPTION,HEALTHY,7,5,2,0,3,3
CAT,DOMESTIC SH,CALICO/WHITE,Spayed,SMALL,9,STRAY,ADOPTION,HEALTHY,9,5,2,0,3,3
CAT,DOMESTIC SH,TORTIE PT,Spayed,KITTN,8,OWNER SURRENDER,ADOPTION,HEALTHY,5,5,2,0,0,3
CAT,DOMESTIC MH,BLACK,Spayed,SMALL,18,STRAY,ADOPTION,UNKNOWN,5,0,1,3,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,KITTN,20,STRAY,ADOPTION,HEALTHY,6,5,2,0,0,2
CAT,DOMESTIC SH,GRAY,Neutered,KITTN,1,ADOPTION RETURN,ADOPTION,UNKNOWN,1,3,2,3,0,2
CAT,DOMESTIC MH,BLACK,Spayed,KITTN,65,STRAY,ADOPTION,TREATABLE/REHAB,6,0,1,2,0,3
CAT,DOMESTIC SH,WHITE/GRAY,Spayed,SMALL,16,STRAY,ADOPTION,UNKNOWN,7,5,2,3,3,3
CAT,DOMESTIC SH,BLACK/WHITE,Neutered,MED,42,STRAY,ADOPTION,TREATABLE/REHAB,16,5,2,2,2,2
CAT,DOMESTIC SH,BLACK,Spayed,SMALL,17,OWNER SURRENDER,ADOPTION,HEALTHY,7,0,2,0,3,3
CAT,DOMESTIC MH,BLACK/WHITE,Spayed,SMALL,14,CONFISCATE,ADOPTION,HEALTHY,4,5,1,0,3,3
CAT,MANX,BRN TABBY,Spayed,LARGE,17,CONFISCATE,ADOPTION,HEALTHY,15,6,3,0,1,3
CAT,DOMESTIC SH,BRN TABBY/WHITE,Neutered,KITTN,14,STRAY,ADOPTION,HEALTHY,3,6,2,0,0,2
CAT,DOMESTIC SH,BRN TABBY/WHITE,Spayed,KITTN,20,OWNER SURRENDER,ADOPTION,TREATABLE/REHAB,7,6,2,2,0,3
