simplified_color,simplified_sex,intake_age,simplified_condition,simplified_type,simplified_breed,simplified_size,days_in_shelter,simplified_color_encoded,simplified_sex_encoded,simplified_condition_encoded,simplified_type_encoded,simplified_breed_encoded,simplified_size_encoded
OTHER,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,2,8,0,0,2,1,2
ORG_TABBY,MALE,3,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,12,7,1,1,2,1,2
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,11,4,1,0,2,1,0
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,25,0,1,0,2,0,0
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,79,1,1,1,2,1,0
MIX,MALE,0,HEALTHY,STRAY,OTHER,SMALL,8,6,1,0,2,2,2
GRAY_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,57,5,0,1,2,1,0
OTHER,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,61,8,1,1,2,1,0
GRAY_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15,4,0,0,2,1,0
BLACK,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,58,0,0,2,2,1,2
GRAY_TABBY,FEMALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,11,5,0,2,1,1,0
BRN_TABBY,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,23,2,1,1,1,1,0
BLACK,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,35,0,0,1,2,0,0
BLACK,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56,0,1,1,2,1,0
MIX,FEMALE,4,OTHER,STRAY,OTHER,SMALL,47,6,0,2,2,2,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,27,6,1,0,2,1,0
GRAY_TABBY,MALE,10,HEALTHY,OWNER SURRENDER,OTHER,SMALL,12,5,1,0,1,2,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,35,2,0,1,2,0,0
GRAY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,69,3,1,1,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,25,1,0,0,2,1,0
MIX,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,27,6,0,1,1,1,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,5,0,1,0,1,1,2
BRN_TABBY,FEMALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,10,2,0,0,1,1,2
BRN_TABBY,FEMALE,8,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,34,2,0,1,1,1,2
GRAY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,76,3,1,1,2,1,2
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,OTHER,KITTN,23,6,0,0,1,2,0
BLACK_N_WHITE,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,8,1,1,2,1,1,0
OTHER,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,39,8,0,2,2,1,0
GRAY,MALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,12,3,1,0,1,1,2
BLACK,MALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,14,0,1,0,2,1,2
BLACK_N_WHITE,FEMALE,3,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,0,1,0,0,0,1,2
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,35,1,0,0,1,1,2
OTHER_TABBY,FEMALE,1,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,8,9,0,0,0,1,2
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14,2,1,0,1,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,79,2,0,0,2,1,0
OTHER_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,42,9,1,1,2,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,50,2,1,0,2,1,0
BLACK,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,60,0,1,1,2,0,0
BRN_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,7,2,1,1,2,1,2
GRAY,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,10,3,1,1,2,0,0
OTHER,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21,8,0,1,2,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,6,1,1,0,2,1,0
ORG_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,7,7,1,0,1,1,2
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,23,2,1,0,1,1,0
OTHER,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,44,8,0,1,2,1,0
GRAY_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,36,4,1,1,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,31,2,0,0,1,1,0
BRN_TABBY,MALE,1,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,21,2,1,1,2,1,2
TORTIE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,6,10,0,0,1,0,2
BLACK_N_WHITE,FEMALE,3,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,21,1,0,0,1,1,2
BRN_TABBY,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,42,2,1,1,1,1,0
BRN_TABBY,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,29,2,0,0,2,1,2
BRN_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,34,2,1,0,0,1,2
ORG_TABBY,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,50,7,1,1,2,1,0
BRN_TABBY,MALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,8,2,1,0,1,0,2
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,37,4,1,0,2,1,0
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,56,1,1,1,2,1,0
GRAY_N_WHITE,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,8,4,1,0,2,0,2
ORG_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,20,7,0,2,2,1,2
TORTIE,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,72,10,0,2,2,1,0
MIX,MALE,0,OTHER,STRAY,OTHER,KITTN,64,6,1,2,2,2,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,2,2,1,0,1,1,2
BLACK_N_WHITE,MALE,5,ILL,STRAY,DOMESTIC_SHORT_HAIR,OTHER,28,1,1,1,2,1,1
GRAY_N_WHITE,FEMALE,5,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,41,4,0,0,1,1,2
BRN_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,29,2,1,2,2,1,0
GRAY_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,3,5,1,0,2,1,2
MIX,MALE,1,HEALTHY,OTHER,OTHER,SMALL,3,6,1,0,0,2,2
GRAY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,25,3,1,0,1,1,0
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,17,7,1,0,2,0,0
BLACK_N_WHITE,MALE,1,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,15,1,1,0,0,1,2
TORTIE,FEMALE,0,OTHER,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,13,10,0,2,1,0,2
BRN_TABBY,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,71,2,1,2,1,1,0
GRAY_N_WHITE,MALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,20,4,1,0,2,1,2
BLACK,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,28,0,0,1,1,1,0
OTHER,MALE,0,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,54,8,1,1,1,0,0
GRAY,FEMALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,38,3,0,1,2,0,0
BRN_TABBY,MALE,4,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,28,2,1,0,2,1,2
GRAY_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,39,4,1,2,2,0,0
TORTIE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,66,10,0,1,2,1,0
OTHER,FEMALE,6,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,4,8,0,0,1,0,2
GRAY_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,28,5,0,0,1,1,0
MIX,FEMALE,0,ILL,STRAY,OTHER,KITTN,76,6,0,1,2,2,0
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,KITTN,27,6,0,0,2,2,0
BLACK,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,71,0,1,2,2,1,0
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,51,7,1,0,2,1,0
MIX,MALE,10,ILL,STRAY,OTHER,SMALL,31,6,1,1,2,2,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,27,2,0,0,1,0,0
MIX,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,11,6,1,2,1,0,0
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,24,6,1,0,2,0,2
TORTIE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,22,10,0,0,1,1,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,16,0,0,0,2,0,0
BLACK_N_WHITE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,45,1,0,0,2,0,2
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,7,2,0,0,1,0,0
GRAY_N_WHITE,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,15,4,0,2,2,0,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,13,2,1,0,1,1,0
MIX,,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,45,6,2,1,2,1,0
BRN_TABBY,FEMALE,2,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,61,2,0,0,0,1,2
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13,6,1,0,2,1,2
GRAY,MALE,1,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,23,3,1,0,2,0,2
MIX,MALE,2,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,43,6,1,0,2,1,2
GRAY_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,48,4,0,1,2,1,0
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,6,6,1,0,2,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,9,1,1,0,2,1,2
BLACK_N_WHITE,MALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,16,1,1,0,1,0,2
ORG_TABBY,FEMALE,4,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,21,7,0,1,1,1,2
BRN_TABBY,MALE,1,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,23,2,1,1,2,1,2
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,26,2,0,0,2,1,2
GRAY_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,1,5,0,0,0,1,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,14,0,1,0,1,0,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,37,2,1,0,2,1,2
GRAY_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,12,5,1,0,1,1,0
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,5,4,1,0,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,13,2,0,0,2,1,2
ORG_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,28,7,0,0,2,0,2
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,25,6,0,0,1,1,0
TORTIE,FEMALE,1,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,81,10,0,1,2,0,2
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,52,1,0,1,2,1,0
GRAY_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,43,4,1,1,2,1,0
MIX,MALE,0,HEALTHY,OWNER SURRENDER,OTHER,SMALL,15,6,1,0,1,2,2
OTHER_TABBY,FEMALE,5,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,41,9,0,1,1,1,2
OTHER,MALE,0,ILL,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,8,8,1,1,2,0,2
BLACK_N_WHITE,MALE,0,ILL,OTHER,DOMESTIC_SHORT_HAIR,KITTN,30,1,1,1,0,1,0
BLACK_N_WHITE,FEMALE,1,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,34,1,0,1,2,1,2
BLACK_N_WHITE,FEMALE,7,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,27,1,0,0,1,1,2
BLACK,FEMALE,4,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,63,0,0,0,1,1,2
BRN_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,52,2,1,0,0,1,0
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,62,5,0,0,2,1,0
BLACK_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,72,1,1,2,2,1,0
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,23,2,0,0,1,0,0
MIX,FEMALE,0,HEALTHY,STRAY,OTHER,KITTN,10,6,0,0,2,2,0
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,17,0,1,0,1,1,0
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,11,6,1,0,2,1,0
MIX,MALE,6,ILL,STRAY,OTHER,SMALL,24,6,1,1,2,2,2
GRAY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,12,3,1,0,2,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,76,2,1,0,2,1,0
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,32,1,0,1,2,1,0
GRAY_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18,4,0,0,2,1,2
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,OTHER,KITTN,20,6,0,0,1,2,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14,1,0,0,2,1,0
ORG_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,47,7,0,1,2,1,2
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,15,0,1,0,2,1,0
OTHER,FEMALE,9,HEALTHY,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,22,8,0,0,1,0,2
BLACK,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,30,0,1,2,2,1,0
BLACK_N_WHITE,MALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,41,1,1,1,2,1,0
BLACK,FEMALE,6,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,SMALL,32,0,0,0,2,0,2
BRN_TABBY,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,49,2,0,1,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,0,1,0,0,1,1,2
OTHER,FEMALE,9,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,50,8,0,1,1,1,2
BRN_TABBY,FEMALE,4,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,81,2,0,0,1,1,2
BRN_TABBY,FEMALE,7,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,27,2,0,1,1,1,2
GRAY,MALE,7,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,20,3,1,0,1,1,2
GRAY_N_WHITE,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,15,4,0,1,1,1,0
BLACK_N_WHITE,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,17,1,1,2,2,1,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,10,2,1,0,1,1,2
BLACK,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,37,0,1,0,2,0,0
BRN_TABBY,MALE,7,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,17,2,1,0,1,1,2
MIX,FEMALE,9,HEALTHY,OWNER SURRENDER,OTHER,SMALL,5,6,0,0,1,2,2
BRN_TABBY,MALE,0,HEALTHY,OTHER,DOMESTIC_MED_OR_LONG_HAIR,KITTN,0,2,1,0,0,0,0
BRN_TABBY,MALE,4,ILL,STRAY,DOMESTIC_SHORT_HAIR,SMALL,48,2,1,1,2,1,2
ORG_TABBY,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,27,7,0,2,2,1,0
BLACK_N_WHITE,FEMALE,1,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,74,1,0,0,2,1,2
MIX,FEMALE,1,ILL,STRAY,OTHER,SMALL,30,6,0,1,2,2,2
BRN_TABBY,FEMALE,8,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,13,2,0,0,1,1,2
GRAY_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20,4,1,0,2,1,0
ORG_TABBY,MALE,4,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,3,7,1,0,0,1,2
BLACK,MALE,0,OTHER,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,30,0,1,2,1,1,0
BRN_TABBY,FEMALE,0,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,KITTN,1,2,0,0,0,1,0
BLACK_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,35,1,0,1,2,1,0
MIX,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,46,6,1,0,2,1,2
BLACK,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,34,0,0,2,2,1,0
GRAY_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,18,5,1,0,2,0,0
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,55,0,0,0,2,1,0
TORTIE,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,43,10,0,2,2,1,0
GRAY_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14,4,0,1,2,1,0
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,23,1,0,0,2,1,2
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,7,1,0,0,2,1,2
BRN_TABBY,MALE,1,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,29,2,1,0,1,1,2
MIX,MALE,0,ILL,STRAY,OTHER,SMALL,18,6,1,1,2,2,2
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,48,7,1,0,2,1,0
BLACK_N_WHITE,MALE,8,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,24,1,1,0,2,1,2
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,OTHER,86,1,1,0,2,0,1
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,16,1,1,0,2,1,0
OTHER,FEMALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,SMALL,14,8,0,2,2,1,2
BLACK_N_WHITE,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,14,1,0,0,2,1,0
MIX,FEMALE,1,HEALTHY,STRAY,OTHER,SMALL,16,6,0,0,2,2,2
MIX,MALE,7,HEALTHY,STRAY,OTHER,SMALL,18,6,1,0,2,2,2
BRN_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,48,2,1,2,2,0,0
GRAY_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,26,5,1,0,2,1,2
BRN_TABBY,MALE,2,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,32,2,1,1,1,1,2
BLACK,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,11,0,0,0,2,1,0
GRAY,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,44,3,0,2,2,0,0
MIX,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,14,6,0,0,1,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,3,2,1,0,2,1,0
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,52,2,1,0,2,1,0
GRAY_N_WHITE,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,72,4,0,1,2,1,0
BLACK_N_WHITE,FEMALE,3,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,22,1,0,0,2,1,2
GRAY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,18,3,0,0,2,1,2
BLACK,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,9,0,1,0,1,1,2
ORG_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,43,7,1,0,2,1,2
MIX,FEMALE,0,ILL,STRAY,DOMESTIC_SHORT_HAIR,KITTN,67,6,0,1,2,1,0
MIX,FEMALE,0,OTHER,OWNER SURRENDER,OTHER,KITTN,6,6,0,2,1,2,0
BLACK,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,17,0,0,0,1,1,0
BRN_TABBY,FEMALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,17,2,0,0,1,1,0
BLACK_N_WHITE,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,27,1,1,0,2,0,0
MIX,FEMALE,2,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,SMALL,8,6,0,0,1,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,SMALL,26,2,1,0,2,1,2
BRN_TABBY,MALE,0,HEALTHY,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,42,2,1,0,2,0,0
BRN_TABBY,MALE,0,HEALTHY,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,11,2,1,0,1,1,0
MIX,MALE,0,ILL,STRAY,OTHER,KITTN,38,6,1,1,2,2,0
BLACK_N_WHITE,FEMALE,1,HEALTHY,OTHER,DOMESTIC_SHORT_HAIR,SMALL,32,1,0,0,0,1,2
BRN_TABBY,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_SHORT_HAIR,KITTN,37,2,0,1,1,1,0
OTHER_TABBY,MALE,0,OTHER,STRAY,DOMESTIC_SHORT_HAIR,KITTN,69,9,1,2,2,1,0
BLACK,FEMALE,0,ILL,OWNER SURRENDER,DOMESTIC_MED_OR_LONG_HAIR,SMALL,39,0,0,1,1,0,2
GRAY_TABBY,FEMALE,0,HEALTHY,STRAY,DOMESTIC_SHORT_HAIR,KITTN,20,5,0,0,2,1,0
OTHER,FEMALE,0,OTHER,STRAY,DOMESTIC_MED_OR_LONG_HAIR,KITTN,16,8,0,2,2,0,0
